id,text,foot_notes
1013,ߖߊ߯ߕߋ߬ ߸ ߒ߬ߠߎ߫ ߟߋ߫ ߞߊ߬ ߣߎߤߎ߲߫ ߗߋ߫ ߊ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߡߊ߬ ، ߊ߬ ߞߵߊ߬ ߟߊߛߋ߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߯ ߊߟߊ߫ ߓߊ߬ߕߏ߬ ، ߡߊ߰ߙߌ߬ ߜߘߍ߫ ߕߍ߫ ߊߟߎ߫ ߟߊ߫ ߏ߬ ߡߍ߲ ߞߐ߫ ، ߒߠߋ ߛߌߟߊ߲ߣߍ߲߫ ߊߟߎ߫ ߘߌ߫ ߟߏ߲ߓߊ ߘߏ߫ ߖߊ߲߰ߞߕߊ ߟߋ߬ ߟߊ߫.,
1014,ߊ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߢߓߊ ߟߎ߬ ߞߊ߲߫ ߞߏ߫ ߒ߬ߠߎ߬ ߢߊ߯ ߌ ߟߊ߫ ߝߟߌ߬ ߔߘߋߞߟߋ ߟߋ߬ ߘߐ߫.,
1015,ߊ߬ ߞߊ߲߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߒߠߋ ߕߍ߫ ߝߟߌ߬ ߛߌ߫ ߘߐ߫ ߸ ߓߊ߬ߙߌ߬ ߞߋߟߊ ߟߋ߬ ߒߠߋ ߘߌ߫ ߞߊ߬ ߝߘߊ߫ ߖߊ߯ߓߊ ߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫.,
1016,ߒ ߧߋ߫ ߒ ߡߊ߰ߙߌ ߟߊ߫ ߗߋ ߟߎ߫ ߟߋ߬ ߟߊߛߋ ߞߊ߲߬ ߊߟߎ߫ ߡߊ߬ ߸ ߊ߬ ߣߌ߫ ߞߊ߬ ߒ ߞߣߐߘߐߘߌߦߊ߫ ߟߊ߬ߟߌ߬ߟߌ ߘߐ߫ ߊߟߎ߫ ߦߋ߫ ، ߒߠߋ ߘߏ߲߬ ߞߊ߬ ߡߍ߲ ߟߐ߲߫ ߊߟߊ߫ ߝߍ߬ ߸ ߊߟߎ߫ ߡߴߏ߬ ߟߐ߲߫.,
1017,ߊߟߎ߫ ߞߓߊߞߏߦߊߣߍ߲߫ ߠߋ߫ ߓߊ߬ ߸ ߞߏ߫ ߊߟߎ߫ ߡߊ߰ߙߌ ߓߘߴߊߟߎ߫ ߞߊ߬ߥߊ߲߬ߘߌ߬ ߞߊ߲ ߟߊߣߵߊߟߎ߫ ߡߊ߬ ߗߍ߬ ߞߋߟߋ߲߫ ߕߊ߫ ߓߟߏ߫ ߟߴߊߟߎ߫ ߘߐ߫ ߸ ߛߴߏ߬ ߘߌ߫ ߖߊ߬ߛߙߋ߬ߡߊ߬ߟߊ ߞߍ߫ ߊߟߎ߫ ߦߋ߫ ، ߊ߬ ߣߌ߫ ߛߴߊߟߎ߫ ߘߴߊߟߎ߫ ߝߊ߲ߕߊ߲߬ߞߊ߫ ߸ ߏ߬ ߟߋ ߘߴߊ߬ ߞߍ߫ ߤߌߣߊ߫ ߘߌ߫ ߞߍ߫ ߊߟߎ߫ ߟߊ߫.,
1018,ߞߏ߬ߣߵߊ߬ߟߎ߫ ߞߵߏ ߛߐ߬ߛߐ߬ ، ߏ߬ ߞߍ ߊ߲ ߞߵߏ߬ ߣߴߊ߬ ߝߍ߬ ߡߐ߮ ߟߎ߬ ߟߊߞߛߌ߫ ߞߎߟߎ߲ ߞߣߐ߫ ߸ ߞߊ߬ ߒ߬ ߠߊ߫ ߟߝߊߙߌ ߟߎ߬ ߡߊߛߐ߬ߛߐ߬ߓߊ߮ ߟߎ߬ ߟߊߕߏ߫ ߖߌ ߘߐ߫ ߕߋߜߊ߫ ، ߓߊ ߏ߬ ߟߎ߬ ߞߍ߫ ߘߊ߫ ߡߌ߬ߙߌ߲߬ߘߌ߬ ߝߎߦߋ߲ ߠߋ߬ ߘߌ߫.,
1019,ߊ߲ ߞߊ߬ ߊ߯ߘߌ ߟߎ߬ ߓߊߘߋ߲߫ ߤߎ߯ߘߎ߫ ߗߋ߫ ߊ߬ߟߎ߫ ߡߊ߬ ، ߏ߬ ߞߊ߲߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߫߯ ߊߟߊ߫ ߓߊ߬ߕߏ߬ ߸ ߡߊ߰ߙߌ߬ ߜߘߍ߫ ߕߍ߫ ߊߟߎ߫ ߟߊ߫ ߏ߬ ߡߍ߲ ߞߐ߫ ، ߦߊ߯ߟߊ߫ ߊߟߎ߫ ߕߍ߫ ߊߟߎ߫ ߝߊ߲ߕߊ߲߬ߞߊ߬ ߟߊ߫ ( ߟߋ߫ ) ߓߊ߬؟.,
1020,ߏ߬ ߟߊ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߢߓߊ߫ ߓߊ߲߬ߣߍ߲ ߠߎ߬ ߞߊ߲߫ ߊ߬ ߡߊ߬ ߸ ߞߏ߫ ߒ߬ߠߎ߬ ߢߊ߯ ߌ ߟߊ߫ ߣߊߟߏ߲ ߖߊ߯ߕߋ ߟߋ߬ ߘߐ߫ ߸ ߊ߲ ߜߎ ߌ ߖߌ߰ ߟߊ߫ ߥߎߦߊ߫ ߝߐߟߊ ߟߎ߬ ߘߏ߫ ߟߋ߬ ߘߌ߫.,
1021,ߊ߬ ߞߊ߲߫ ߞߏ߫ ߒߠߋ ߕߍ߫ ߣߊߟߏ߲ߡߊ߫ ߘߌ߫ ߘߋ߬ ߒ ߓߊߘߋ߲ ߠߎ߬ ، ߓߊ߬ߙߌ߬ ߒߠߋ ߦߋ߫ ߞߋߟߊ ߟߋ߬ ߘߌ߫ ߸ ߞߊ߬ ߝߘߊ߫ ߖߊ߯ߓߊ ߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫.,
1022,ߒ ߧߋ߫ ߒ ߡߊ߰ߙߌ ߟߊ߫ ߗߋ ߟߎ߫ ߟߋ߬ ߟߊߛߋ ߞߊ߲߬ ߊߟߎ߫ ߡߊ߬ ، ߒߠߋ ߘߏ߲߬ ߊߟߎ߫ ߟߊߟߌߓߊ߯ ߟߊߒߠߊߒߕߋ ߟߋ߬ ߘߌ߫.,
1023,ߊߟߎ߫ ߞߓߊߞߏߦߊߣߍ߲߫ ߠߋ߫ ߓߊ߬ ߞߏ߫ ߊߟߎ߫ ߡߊ߰ߙߌ ߓߘߴߊߟߎ߫ ߞߊ߬ߥߊ߲߬ߘߌ߬ ߞߊ߲ ߟߊߣߵߊߟߎ߫ ߡߊ߬ ߗߍ߬ ߞߋߟߋ߲߫ ߕߊ߫ ߓߟߏ߫ ߟߊ߫ ߊߟߎ߫ ߘߐ߫ ߸ ߞߴߏ߬ ߦߋ߫ ߖߊ߬ߛߙߋ߬ߡߊ߬ߟߊ ߞߍ߫ ߊߟߎ߫ ߦߋ߫؟ ، ߒ߬ߓߵߊߟߎ߫ ߦߴߊߟߎ߫ ߛߌߡߊ߫ ߓߊ߫ ߸ ߕߎ߬ߡߊ ߡߍ߲ ߊߟߊ߫ ߞߵߊߟߎ߫ ߞߍ߫ ߣߘߐ߬ߛߌ߮ ߟߎ߬ ߘߌ߫ ߣߎߤߎ߲߫ ߡߌ߬ߙߌ߲߬ߘߌ ߞߐ߫ ߸ ߊ߬ ߣߴߊ߬ ߞߵߊߟߎ߫ ߖߘߌ߫ ߘߊߟߌ ߘߐ߫ ߞߵߊߟߎ߫ ߞߍ߫ ߜߛߏߜߛߏ ߟߎ߬ ߘߌ߫ ، ߒ߬ߓߵߊߟߎ߫ ߦߴߊߟߎ߫ ߦߟߌߓߌ߬ߟߵߊߟߊ߫ ߟߊ߫ ߣߍߡߊ ߟߎ߬ ߘߐ߫ ߸ ߛߴߊߟߎ߫ ߘߌ߫ ߛߎߘߊ߲߫.,
1024,ߊ߬ߟߎ߫ ߞߵߏ ߖߋ߬ߓߌ߬ ߞߴߌ ߣߊ߬ߣߍ߲߫ ߒ߬ ߕߘߍ߬ ߟߊ߫ ߟߋ߫ ߓߊ߬ ߞߏ߫ ߊ߲ ߧߋ߫ ߊߟߊ߫ ߞߋߟߋ߲߫ ߓߊ߬ߕߏ߬ ߸ ߊ߲ ߝߊ߬ ߟߎ߫ ߕߘߍ߬ ߡߍ߲ ߓߊ߬ߕߏ߬ ߟߊ߫ ߞߵߏ߬ ߕߏ߫ ߦߋ߲߬؟ ، ߒ߬ߓߊ߬ ߌ ߦߴߌ ߞߐ߲߬ߞߐ߲߬ ߠߴߊ߲ ߡߊ߬ ߞߏ ߡߍ߲ ߘߐ߫ ߸ ߣߵߏ߬ ߘߌ߫ ߒ߬ ߞߊ߲ߡߊ߬ ߝߛߊߦߌ߫ ، ߣߴߊ߬ ߕߘߍ߬ ߘߊ߫ ߌ ߦߋ߫ ߕߎ߬ߢߊ߬ ߕߌ߮ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
1025,ߊ߬ ߞߊ߲߫ ߞߏ߫ ߞߛߐ ߣߌ߫ ߛߊ߬ߙߌ ߓߘߊ߫ ߓߊ߲߫ ߓߋ߬ ߟߴߊߟߎ߫ ߞߊ߲߬ ߸ ߞߊ߬ ߝߘߴߊߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫ ، ߌ߬ߦߏ߯ ߊߟߎ߫ ߘߌ߫ ߕߏ߫ ߒߠߋ ߘߊߘߐߖߊ߬ ߟߴߊߟߎ߫ ߣߴߊߟߎ߫ ߝߊ߬ ߟߎ߬ ߟߊ߫ ߝߋ߲߫ ߕߐ߯ߟߊߣߍ߲ ߠߎ߫ ߝߍ߬ ߸ ߊߟߊ߫ ߡߊ߫ ߘߊ߬ߟߎ߬ ߟߊߖߌ߰ ߡߍ߲ ߠߊ߫؟ ، ߒ߬ߓߵߊߟߎ߫ ߡߊ߬ߞߐ߬ߣߐ߲߬ߠߌ߲ ߞߍ߫ ߸ ߒߠߋ ߝߣߴߊߟߎ߫ ߝߍ߬ ߡߊ߬ߞߐ߬ߣߐ߲߬ߠߌ߲߬ߠߊ ߟߎ߬ ߘߏ߫ ߟߋ߬ ߘߌ߫.,
1026,ߊ߲ ߞߵߏ߬ ߣߴߊ߬ ߝߍ߬ ߡߐ߮ ߟߎ߬ ߟߊߞߛߌ߫ ߒ߬ ߠߊ߫ ߤߌߣߊ ߘߏ߫ ߟߊ߫ ߸ ߞߵߊ߲ ߠߊ߫ ߟߝߊߙߌ ߟߎ߬ ߡߊߛߐ߬ߛߐ߬ߓߊ߮ ߟߎ߬ ߞߐ ߕߍ߰ ߊ߬ ߟߊ߫ ، ߓߊ ߊ߬ߟߎ߫ ߕߎ߲߬ ߕߍ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߓߊ߯ ߟߎ߫ ߘߌ߫.,
1027,ߊ߲ ߞߊ߬ ߛߊ߬ߡߎߘߊ ߟߎ߬ ߓߊߘߋ߲߫ ߛߊߟߌߤߎ߫ ߗߋ߫ ߊ߬ߟߎ߫ ߡߊ߬ ، ߏ߬ ߞߊ߲߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߯ ߊߟߊ߫ ߓߊ߬ߕߏ߬ ߸ ߡߊ߰ߙߌ߬ ߜߘߍ߫ ߕߍ߫ ߊߟߎ߫ ߟߊ߫ ߏ߬ ߡߍ߲ ߞߐ߫ ، ߔߊߞߌ ߓߘߊ߫ ߣߵߊߟߎ߫ ߡߊ߬ ߸ ߞߊ߬ ߝߘߴߊߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫ ، ߊߟߊ߫ ߟߊ߫ ߢߐ߯ߡߍ߫ ߡߛߏ ߟߋ߫ ߣߌ߲߬ ߞߵߏ߬ ߞߍ߫ ߊߟߎ߫ ߦߋ߫ ߡߊ߲߬ߕߊߣߌ߲ ߘߌ߫ ߸ ߊߟߎ߫ ߘߏ߲߬ ߦߴߊ߬ ߕߏ߫ ߊ߬ ߦߴߊ߬ ߘߡߊߘߊߥߎ߲߫ ߊߟߊ߫ ߟߊ߫ ߘߎ߱ ߞߊ߲߬ ߸ ߊߟߎ߫ ߞߊߣߊ߬ ߡߊ߰ ߊ߬ ߟߊ߫ ߖߎ߯ߡߊ߲߫ ߘߌ߫ ߘߋ߬ ، ߖߊ߲߰ߞߕߊ߬ ߘߌߡߌ߲ߣߍ߲ ߘߴߊߟߎ߫ ߛߐ߬ߘߐ߲߫ ߏ߬ ߘߐ߫.,
1028,ߊߟߎ߫ ߦߴߊߟߎ߫ ߛߌߡߊ߫ ߓߊ߫ ߸ ߕߎ߬ߡߊ ߡߍ߲ ߊߟߊ߫ ߞߵߊߟߎ߫ ߞߍ߫ ߣߘߐ߬ߛߌ߮ ߟߎ߬ ߘߌ߫ ߊ߯ߘߌ ߟߎ߬ ߞߐ߫ ، ߞߵߊߟߎ߫ ߡߊߞߍ߫ ߘߎ߱ ߞߊ߲߬ ، ߊߟߎ߫ ߦߋ߫ ߘߎ߱ ߕߛߊߞߙߊ ߟߎ߫ ߟߐ߬ ߟߊ߫ ߛߊ߲ߞߊߛߏ ߟߎ߬ ߘߌ߫ ، ߊߟߎ߫ ߦߋ߫ ߞߎ߬ߙߎ ߟߎ߬ ߟߛߍ߫ ߟߊ߫ ߓߏ߲ ߠߎ߬ ߘߌ߫ ، ߒ߬ߓߵߊߟߎ߫ ߦߴߊߟߎ߫ ߦߟߌߓߌ߬ߟߵߊߟߊ߫ ߟߊ߫ ߣߍߡߊ ߘߐ߫ ߘߋ߬ ߸ ߊߟߎ߫ ߘߏ߲߬ ߞߊߣߊ߬ ߖߊߛߟߌ ߞߍ߫ ߘߎ߱ ߞߊ߲߬ ߞߊ߬ ߞߍ߫ ߕߌߢߍߟߌߟߊ ߟߎ߬ ߘߌ߫.,
1029,ߏ߬ ߟߊ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߢߓߊ ߘߐ߫ ߖߘߍ߬ߘߐ߬ߓߊ ߟߎ߬ ߞߊ߲߫ ߖߐ߬ߒ߬ߡߊ߬ߓߊ߰ߕߐ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߣߍ߲ ߠߎ߫ ߡߊ߬ ߸ ߞߏ߫ ߊ߬ ߝߐ߫ ߊߟߎ߫ ߞߵߊ߬ ߟߐ߲߫ ߛߎߋ߯ ߞߏ߫ ߛߊߟߌߤߎ߫ ߞߋߟߦߊߣߍ߲߫ ߠߴߊ߬ ߡߊ߰ߙߌ ߓߟߏ߫؟ ، ߏ߬ ߟߎ߫ ߞߵߊ߬ߟߎ߫ ߖߋ߬ߓߌ߬ ߸ ߞߏ߫ ߒ߬ߠߎ߫ ߞߏ߬ߣߌ߲ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߣߍ߲߫ ߠߴߊ߬ ߟߊ߫ ߞߋߟߦߊ߫ ߞߊ߲ ߡߊ߬ ߛߋߚߋ߫.,
1030,ߖߘߍ߬ߘߐ߬ߓߊ ߟߎ߬ ߞߊ߲߫ ߞߏ߫ ߒ߬ߓߵߊߟߎ߫ ߟߊߣߍ߲߫ ߡߍ߲ ߠߊ߫ ߣߌ߲߬ ߸ ߊ߲ߠߎ߫ ߓߊ߲߬ߣߍ߲߫ ߠߴߏ߬ ߘߐ߫ ߝߊߦߌ߲߫.,
1031,ߏ߬ ߟߋ ߡߊ߬ ߸ ߊ߬ߟߎ߫ ߞߊ߬ ߢߐ߯ߡߍ߫ ߡߛߏ ߜߐ߲߬ߝߛߊ ߟߎ߫ ߕߍ߰ ߞߵߊ߬ ߝߊ߰ ߸ ߞߵߊ߬ߟߎ߬ ߜߛߋߞߎ߬ߘߎ߫ ߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫ ߖߊ߬ߡߊߙߌ ߡߊ߬ ، ߊ߬ߟߎ߬ ߞߊ߲߫ ߞߏ߫ ߤߍ߲߬ ߌߟߋ߬ ߛߊߟߌߤߎ߫ ߸ ߌ ߦߴߌ ߞߐ߲߬ߞߐ߲߬ ߠߊ߫ ߒ߬ ߡߊ߬ ߞߏ߫ ߡߍ߲ ߘߐ߫ ߸ ߣߵߏ߬ ߘߴߊ߲ ߞߊ߲ߡߊ߬ ߝߛߊߦߌ߫ ߣߴߊ߬ ߕߘߍ߬ ߘߊ߫ ߌ ߦߋ߫ ߞߋߟߊ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
1032,ߦߙߍߦߙߍ ( ߖߊ߲߬ߞߊߙߏ ) ߞߵߊ߬ߟߎ߫ ߡߌ߬ߘߊ߫ ߏ߬ ߟߋ ߘߐ߫ ، ߏ߬ ߞߍ ߸ ߊ߬ߟߎ߫ ߛߏ߬ߘߌ߬ߣߍ߲ ߞߊ߬ ߘߎ߬ߛߊ ߟߊߜߍ߫ ߊ߬ߟߎ߬ ߟߊ߫ ߛߏ ߟߎ߬ ߞߣߐ߫.,
1033,ߏ߬ ߞߐߘߏ߲߬ߕߐ ߊ߬ߟߎ߬ ߟߊ߫ ߸ ߊ߬ ߞߊ߲߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߒߠߋ ߞߏ߬ߣߌ߲ ߞߊ߬ ߒ ߡߊ߰ߙߌ ߟߊ߫ ߛߊ߲߬ߓߊ ߟߎ߬ ߟߊߛߋ߫ ߊߟߎ߫ ߡߊ߬ ߸ ߞߊ߬ ߒ ߞߣߐߘߐߘߌߦߊ߫ ߟߊ߬ߟߌ߬ߟߌ ߘߐ߫ ߊߟߎ߫ ߦߋ߫ ߸ ߖߊ߰ ߊߟߎ߫ ߘߏ߲߬ ߕߍ߫ ߟߊ߬ߟߌ߬ߟߌ߬ߟߊ ߟߎ߫ ߝߍ߬.,
1034,ߊ߲ ߞߊ߬ ߟߎߕߌ߫ ߝߣߊ߫ ߗߋ߫ ߸ ߕߎ߬ߡߊ ߡߍ߲ ߊ߬ ߞߵߊ߬ ߝߐ߫ ߊ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߦߋ߫ ، ߞߏ߫ ߌ߬ߦߏ߯ ߊߟߎ߫ ߘߌ߫ ߕߏ߫ ߣߊ߬ ߟߊ߫ ߞߍߞߏߖߎ߯ߦߊ ߟߊ߫ ߸ ߡߐ߰ ߛߌ߫ ߡߊ߫ ߞߐ߲߰ ߊߟߎ߫ ߢߍ߫ ߡߍ߲ ߢߐ߲߰ ߡߊ߬ ߖߊ߯ߓߊ ߞߣߐ߫ ߡߐ߮ ߟߎ߬ ߘߐ߫ ( ߞߘߐ߬ߡߊ߲߫ ).,
1035,ߓߊ ߊߟߎ ߟߋ߫ ߣߊ߬ ߟߊ߫ ߗߍ߭ ߟߎ߫ ߡߊ߬ ߤߌߟߍ ߘߌ߫ ߞߊ߬ ߡߏ߬ߛߏ ߟߎ߬ ߕߏ߫ ߦߋ߲߬ ، ߤߊ߲߫ ߸ ߊߟߎ߫ ߦߋ߫ ߡߌ߬ߙߌ߲߬ߘߌ߬ ߖߊߛߟߌߟߊ ߟߎ߫ ߖߍ߬ߘߍ ߟߋ߬ ߘߌ߫.,
1036,ߏ߬ ߟߊ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߟߊ߫ ߖߋ߬ߓߌ߬ߟߌ ߡߊ߫ ߞߍ߫ ߝߏߦߌ߬ ߘߌ߫ ߸ ߝߏ߫ ߞߵߊ߬ ߝߐ߫ ߞߏ߫ ߊߟߎ߫ ߦߴߊ߬ߟߎ߬ ߟߊߓߐ߫ ߊߟߎ߫ ߟߊ߫ ߛߏ ߞߣߐ߫ ، ߓߊ ߡߐ߰ ߟߎ߫ ߟߋ߬ ߸ ߡߍ߲ ߠߎ߬ ߦߋ߫ ߢߍߦߌ߲߫ ߠߊ߫ ( ߊߟߎ߫ ߘߐ߫ ).,
1037,ߊ߲ ߞߵߏ߬ ߣߴߊ߬ ߞߐߙߍ ߟߊߞߛߌ߫ ، ߝߏ߫ ߊ߬ ߡߏ߬ߛߏ ، ߏ߬ ߟߋ ߞߍ߫ ߘߊ߫ ߞߐ߫ ߘߐ߫ ߕߏߓߊ߮ ߟߎ߬ ߘߏ߫ ߘߌ߫.,
1038,ߊ߲ ߞߊ߬ ߛߊ߲ߖߌ ߘߏ߫ ߟߊߓߐߙߐ߲ߘߐ߫ ߊ߬ߟߎ߫ ߞߊ߲߬ ، ߒ߬ߓߵߊ߬ ߝߟߍ߫ ߓߊ߫ ߛߐ߲߬ߡߊ ߟߎ߬ ߟߊߓߊ߲ ߞߍ߫ ߘߊ߫ ߢߊ ߡߍ߲.,
1039,ߊ߲ ߞߊ߬ ߡߊߘߌߦߣߊߞߊ ߟߎ߬ ߓߊߘߋ߲߫ ߛߎ߬ߊߦߌߓߎ߫ ߗߋ߫ ߊ߬ߟߎ߫ ߡߊ߬ ، ߏ߬ ߞߊ߲߫ ߞߏ߫ ߒ ߓߊߘߋ߲ ߠߎ߬ ߸ ߊߟߎ߯ ߊߟߊ߫ ߓߊ߬ߕߏ߫ ߘߋ߬ ، ߡߊ߰ߙߌ߬ ߜߘߍ߫ ߕߍ߫ ߊߟߎ߫ ߟߊ߫ ߏ߬ ߡߍ߲ ߞߐ߫ ، ߔߊߞߌ ߓߘߊ߫ ߣߵߊߟߎ߫ ߡߊ߬ ߞߊ߬ ߝߘߊ߫ ߊߟߎ߫ ߡߊ߰ߙߌ ߟߊ߫ ߸ ߞߏ߫ ߊߟߎ߫ ߛߎߡߊ߲ߟߊ߲ ߣߌ߫ ߖߊ߭ ߝߊ߫ ߸ ߊߟߎ߫ ߞߊߣߊ߬ ߡߐ߱ ߟߎ߬ ߟߊ߫ ߝߋ߲ ߠߎ߬ ߟߊߘߛߏ߫ ߊ߬ߟߎ߫ ߡߊ߬ ߸ ߊߟߎ߫ ߘߏ߲߬ ߞߊߣߊ߬ ߕߌߢߍߟߌ ߞߍ߫ ߘߎ߱ ߞߊ߲߬ ߊ߬ ߟߊߢߊ߬ߣߍ߲ ߞߐ߫ ، ߏ߬ ߟߋ ߞߏ߬ߣߌ߲ ߤߙߊ ߘߌ߫ ߊߟߎ߫ ߞߊ߲߬ ߣߴߊ߬ ߕߘߍ߬ ߘߴߊߟߎ߫ ߦߋ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߓߊ߯ ߟߎ߫ ߘߌ߫.,
1040,ߊߟߎ߫ ߞߊߣߵߊߟߎ߫ ߛߌ߰ ߛߌߟߊ ߓߍ߯ ߟߊ߫ ߞߵߊ߬ ߞߍ߫ ߞߐ߲߬ߞߐ߲߬ߒ߬ߡߊ߬ߟߌ ߣߌ߫ ߡߐ߰ ߞߎߡߊ߲ߘߌ ߘߌ߫ ߊߟߊ߫ ߟߊ߫ ߛߌߟߊ ߡߊ߬ ߸ ߡߍ߲ ߦߋ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ ߞߏ ߘߐ߫ ߊ߬ ߡߊ߬ ، ߊ߬ ߣߌ߫ ߞߵߊ߬ ߢߌߣߌ߲߫ ߞߏ߫ ߊߟߎ߫ ߦߴߏ߬ ߞߍ߫ ߟߊ߫ ߞߐ߲߬ߕߌ߲ ߘߌ߫ ، ߊߟߎ߫ ߦߴߊߟߎ߫ ߕߊ߰ߛߌ߬ ߓߊ߫ ߸ ߊߟߎ߫ ߜߍ߲ߛߍ߲ߞߍߙߍ߲ ߠߋ߫ ߕߘߍ߬ ، ߊߟߊ߫ ߟߋ߫ ߞߵߊߟߎ߫ ߟߊߛߌߦߊߦߊ߫ ، ߒ߬ߓߵߊߟߎ߫ ߦߴߊ߬ ߝߟߍ߫ ߓߊ߫ ߕߌߢߍߟߌߟߊ ߟߎ߬ ߟߊߓߊ߲ ߞߍ߫ ߘߊ߫ ߢߊ ߡߍ߲.,
1041,ߣߴߊ߬ ߕߘߍ߬ ߘߊ߫ ߸ ߞߏ߫ ߊߟߎ߫ ߝߊ߲߬ ߞߋߟߋ߲ ߓߘߊ߫ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ ߒߠߋ ߟߊ߫ ߞߋߟߦߊ߫ ߞߊ߲ ߡߊ߬ ߸ ߞߊ߬ ߝߊ߲߬ ߞߋߟߋ߲ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߓߊߟߌ ߕߏ߫ ߸ ߒ߬ߓߵߊߟߎ߫ ߦߴߊߟߎ߫ ߡߎ߬ߢߎ߲߬ ߖߐ߫ ߝߏ߫ ߊߟߊ߫ ߦߋ߫ ߞߕߌ߫ ߒ߬ ߕߍ߫ ، ߓߊ ߏ߬ ߟߋ ߞߕߌߟߊߟߊ ߟߎ߬ ߘߐ߫ ߢߌ߬ߡߊ ߘߌ߫.,
1042,ߏ߬ ߟߊ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߢߓߊ ߘߐ߫ ߖߘߍ߬ߘߐ߬ߓߊ ߟߎ߬ ߞߊ߲߫ ߸ ߞߏ߫ ߒ߬ ߘߴߌߟߋ ߛߎ߬ߊߦߌߓߎ߫ ߣߴߌ ߝߍ߬ ߡߐ߯ ߘߍ߲߬ߞߣߍ߬ߦߊ߬ߣߍ߲ ߓߍ߯ ߟߊߓߐ߫ ߒ߬ ߠߊ߫ ߛߏ ߟߊ߫ ߸ ߥߟߴߊߟߎ߫ ߦߋ߫ ߛߊ߬ߦߌ߫ ߒ߬ ߠߊ߫ ߣߊߡߎ߲ ߘߐ߫ ، ߊ߬ ߞߵߊ߬ߟߎ߫ ߖߋ߬ߓߌ߬ ߞߏ߫ ߋ߫ ߸ ߤߊߟߌ߬ ߊ߬ ߜߏߡߊ߲߫ ߞߍ߫ ߘߴߊ߲ ߦߋ߫؟.,
1043,ߣߴߊ߲ ߛߊ߬ߦߌ߲߬ ߘߴߊߟߎ߫ ߟߊ߫ ߣߊߡߎ߲ ߘߐ߫ ߊߟߊ߫ ߓߊ߲ ߞߐ ߊ߲ ߓߏ߬ߛߌ߬ ߟߴߊ߬ ߘߐ߫ ߸ ߊ߲ ߓߘߊ߫ ߥߎߦߊ ߞߎ߲߬ߘߐߕߍ߰ ߞߵߊ߬ ߟߴߊߟߊ߫ ߟߊ߫ ߏ߬ ߘߐ߫ ߘߋ߬. ߊ߬ ߝߊ߲߭ ߕߍ߫ ߞߎ߲߫ ߒ߬ߠߎ߬ ߘߐ߫ ߞߊ߬ ߛߊ߬ߦߌ߲߬ ߊ߬ ߘߐ߫ ߝߏ߫ ߣߴߊ߲ ߡߊ߰ߙߌ߬ ߊߟߊ߫ ߞߵߏ߬ ߟߊߢߌߣߌ߲߫ ، ߊ߲ ߡߊ߰ߙߌ ߘߏ߲߬ ߦߙߌߥߊߣߍ߲߫ ߝߋ߲ ߓߍ߯ ߟߋ߫ ߡߊ߬ ߟߐ߲ߠߌ߲ ߘߐ߫ ، ߊ߲ ߘߏ߲߬ ߛߍ߲߬ߓߍ߬ߣߍ߲߫ ߊߟߊ߫ ( ߏ߬ ) ߟߋ ߟߊ߫ ، ߊ߲ ߡߊ߰ߙߌ ߸ ߞߕߌ߫ ߊ߲ ߣߌ߫ ߒ߬ ߡߌ߬ߙߌ߲߬ߘߌ ߕߍ߫ ߕߎ߬ߢߊ ߟߊ߫ ߸ ߓߊ ߌߟߋ ߟߋ߬ ߞߕߌ߫ ߕߍ߯ߟߊ ߟߎ߬ ߘߐ߫ ߢߌ߬ߡߊ ߘߌ߫.,
