id,text,foot_notes
835,Qul araaytum in akhatha AllahusamAAakum waabsarakum wakhatama AAala quloobikumman ilahun ghayru Allahi ya/teekum bihi onthurkayfa nusarrifu al-ayati thumma hum yasdifoon,
836,Qul araaytakum in atakum AAathabuAllahi baghtatan aw jahratan hal yuhlaku illaalqawmu aththalimoon,
837,Wama nursilu almursaleena illamubashshireena wamunthireena faman amana waaslahafala khawfun AAalayhim wala hum yahzanoon,
838,Wallatheena kaththaboobi-ayatina yamassuhumu alAAathabu bimakanoo yafsuqoon,
839,Qul la aqoolu lakum AAindee khaza-inuAllahi wala aAAlamu alghayba wala aqoolulakum innee malakun in attabiAAu illa ma yoohailayya qul hal yastawee al-aAAma walbaseeruafala tatafakkaroon,
840,Waanthir bihi allatheena yakhafoonaan yuhsharoo ila rabbihim laysa lahum min doonihiwaliyyun wala shafeeAAun laAAallahum yattaqoon,
841,Wala tatrudi allatheenayadAAoona rabbahum bilghadati walAAashiyyiyureedoona wajhahu ma AAalayka min hisabihimmin shay-in wama min hisabika AAalayhim minshay-in fatatrudahum fatakoona mina aththalimeen,
842,Wakathalika fatanna baAAdahumbibaAAdin liyaqooloo ahaola-i manna AllahuAAalayhim min baynina alaysa Allahu bi-aAAlama bishshakireen,
843,Wa-itha jaaka allatheenayu/minoona bi-ayatina faqul salamunAAalaykum kataba rabbukum AAala nafsihi arrahmataannahu man AAamila minkum soo-an bijahalatin thumma tabamin baAAdihi waaslaha faannahu ghafoorun raheem,
844,Wakathalika nufassilu al-ayatiwalitastabeena sabeelu almujrimeen,
845,Qul innee nuheetu an aAAbuda allatheenatadAAoona min dooni Allahi qul la attabiAAu ahwaakumqad dalaltu ithan wama ana minaalmuhtadeen,
846,Qul innee AAala bayyinatin min rabbeewakaththabtum bihi ma AAindee matastaAAjiloona bihi ini alhukmu illa lillahiyaqussu alhaqqa wahuwa khayru alfasileen,
847,Qul law anna AAindee matastaAAjiloona bihi laqudiya al-amru baynee wabaynakum wallahuaAAlamu biththalimeen,
848,WaAAindahu mafatihu alghaybi layaAAlamuha illa huwa wayaAAlamu ma feealbarri walbahri wama tasqutu minwaraqatin illa yaAAlamuha wala habbatinfee thulumati al-ardi wala ratbinwala yabisin illa fee kitabin mubeen,
849,Wahuwa allathee yatawaffakumbillayli wayaAAlamu ma jarahtum binnaharithumma yabAAathukum feehi liyuqda ajalun musamman thummailayhi marjiAAukum thumma yunabbi-okum bima kuntumtaAAmaloon,
850,Wahuwa alqahiru fawqa AAibadihiwayursilu AAalaykum hafathatan hattaitha jaa ahadakumu almawtu tawaffat-hurusuluna wahum la yufarritoon,
851,Thumma ruddoo ila Allahi mawlahumualhaqqi ala lahu alhukmu wahuwa asraAAu alhasibeen,
852,Qul man yunajjeekum min thulumatialbarri walbahri tadAAoonahu tadarruAAanwakhufyatan la-in anjana min hathihilanakoonanna mina ashshakireen,
853,Quli Allahu yunajjeekum minhawamin kulli karbin thumma antum tushrikoon,
854,Qul huwa alqadiru AAala anyabAAatha AAalaykum AAathaban min fawqikum aw min tahtiarjulikum aw yalbisakum shiyaAAan wayutheeqa baAAdakumba/sa baAAdin onthur kayfa nusarrifual-ayati laAAallahum yafqahoon,
855,Wakaththaba bihi qawmuka wahuwa alhaqququl lastu AAalaykum biwakeel,
856,Likulli naba-in mustaqarrun wasawfataAAlamoon,
857,Wa-itha raayta allatheenayakhoodoona fee ayatina faaAAridAAanhum hatta yakhoodoo fee hadeethinghayrihi wa-imma yunsiyannaka ashshaytanufala taqAAud baAAda aththikra maAAaalqawmi aththalimeen,
858,Wama AAala allatheenayattaqoona min hisabihim min shay-in walakinthikra laAAallahum yattaqoon,
859,Wathari allatheena ittakhathoodeenahum laAAiban walahwan wagharrat-humu alhayatuaddunya wathakkir bihi an tubsala nafsunbima kasabat laysa laha min dooni Allahiwaliyyun wala shafeeAAun wa-in taAAdil kulla AAadlin layu/khath minha ola-ika allatheenaobsiloo bima kasaboo lahum sharabun min hameeminwaAAathabun aleemun bima kanoo yakfuroon,
860,Qul anadAAoo min dooni Allahi mala yanfaAAuna wala yadurrunawanuraddu AAala aAAqabina baAAda ithhadana Allahu kallathee istahwat-huashshayateenu fee al-ardi hayranalahu as-habun yadAAoonahu ila alhudai/tina qul inna huda Allahi huwa alhudawaomirna linuslima lirabbi alAAalameen,
861,Waan aqeemoo assalatawattaqoohu wahuwa allathee ilayhi tuhsharoon,
862,Wahuwa allathee khalaqa assamawatiwal-arda bilhaqqi wayawma yaqoolukun fayakoonu qawluhu alhaqqu walahu almulku yawmayunfakhu fee assoori AAalimu alghaybi washshahadatiwahuwa alhakeemu alkhabeer,
863,Wa-ith qala ibraheemuli-abeehi azara atattakhithu asnaman alihataninnee araka waqawmaka fee dalalin mubeen,
864,Wakathalika nuree ibraheemamalakoota assamawati wal-ardiwaliyakoona mina almooqineen,
865,Falamma janna AAalayhi allaylu raakawkaban qala hatha rabbee falamma afala qalala ohibbu al-afileen,
866,Falamma raa alqamara bazighanqala hatha rabbee falamma afala qalala-in lam yahdinee rabbee laakoonanna mina alqawmi addalleen,
867,Falamma raa ashshamsabazighatan qala hatha rabbee hathaakbaru falamma afalat qala ya qawmi inneebaree-on mimma tushrikoon,
868,Innee wajjahtu wajhiya lillathee fataraassamawati wal-arda haneefanwama ana mina almushrikeen,
869,Wahajjahu qawmuhu qala atuhajjoonneefee Allahi waqad hadani wala akhafu matushrikoona bihi illa an yashaa rabbee shay-anwasiAAa rabbee kulla shay-in AAilman afala tatathakkaroon,
870,Wakayfa akhafu ma ashraktumwala takhafoona annakum ashraktum billahima lam yunazzil bihi AAalaykum sultanan faayyualfareeqayni ahaqqu bil-amni in kuntum taAAlamoon,
871,Allatheena amanoo walamyalbisoo eemanahum bithulmin ola-ikalahumu al-amnu wahum muhtadoon,
872,Watilka hujjatuna ataynahaibraheema AAala qawmihi narfaAAu darajatinman nashao inna rabbaka hakeemun AAaleem,
873,Wawahabna lahu ishaqawayaAAqooba kullan hadayna wanoohan hadaynamin qablu wamin thurriyyatihi dawooda wasulaymanawaayyooba wayoosufa wamoosa waharoona wakathalikanajzee almuhsineen,
874,Wazakariyya wayahyawaAAeesa walyasa kullun mina assaliheen,
875,Wa-ismaAAeela walyasaAAawayoonusa walootan wakullan faddalna AAalaalAAalameen,
876,Wamin aba-ihim wathurriyyatihimwa-ikhwanihim wajtabaynahum wahadaynahumila siratin mustaqeem,
877,Thalika huda Allahiyahdee bihi man yashao min AAibadihi walaw ashrakoolahabita AAanhum ma kanoo yaAAmaloon,
878,Ola-ika allatheena ataynahumualkitaba walhukma wannubuwwatafa-in yakfur biha haola-i faqad wakkalnabiha qawman laysoo biha bikafireen,
879,Ola-ika allatheena hadaAllahu fabihudahumu iqtadih qul la as-alukumAAalayhi ajran in huwa illa thikra lilAAalameen,
880,Wama qadaroo Allaha haqqaqadrihi ith qaloo ma anzala AllahuAAala basharin min shay-in qul man anzala alkitabaallathee jaa bihi moosa nooran wahudan linnasitajAAaloonahu qarateesa tubdoonaha watukhfoonakatheeran waAAullimtum ma lam taAAlamoo antum wala abaokumquli Allahu thumma tharhum fee khawdihimyalAAaboon,
881,Wahatha kitabun anzalnahumubarakun musaddiqu allathee bayna yadayhiwalitunthira omma alqura waman hawlahawallatheena yu/minoona bil-akhiratiyu/minoona bihi wahum AAala salatihim yuhafithoon,
882,Waman athlamu mimmani iftaraAAala Allahi kathiban aw qala oohiyailayya walam yooha ilayhi shay-on waman qalasaonzilu mithla ma anzala Allahu walaw taraithi aththalimoona fee ghamaratialmawti walmala-ikatu basitooaydeehim akhrijoo anfusakumu alyawma tujzawna AAathabaalhooni bima kuntum taqooloona AAala Allahighayra alhaqqi wakuntum AAan ayatihitastakbiroon,
883,Walaqad ji/tumoona furadakama khalaqnakum awwala marratin wataraktum makhawwalnakum waraa thuhoorikum wamanara maAAakum shufaAAaakumu allatheenazaAAamtum annahum feekum shurakao laqad taqattaAAabaynakum wadalla AAankum ma kuntum tazAAumoon,
884,Inna Allaha faliqu alhabbiwannawa yukhriju alhayya mina almayyitiwamukhriju almayyiti mina alhayyi thalikumu Allahufaanna tu/fakoon,
885,Faliqu al-isbahiwajaAAala allayla sakanan washshamsa walqamara husbananthalika taqdeeru alAAazeezi alAAaleem,
886,Wahuwa allathee jaAAala lakumu annujoomalitahtadoo biha fee thulumati albarriwalbahri qad fassalna al-ayatiliqawmin yaAAlamoon,
887,Wahuwa allathee anshaakum min nafsinwahidatin famustaqarrun wamustawdaAAun qad fassalnaal-ayati liqawmin yafqahoon,
888,Wahuwa allathee anzala mina assama-imaan faakhrajna bihi nabata kulli shay-infaakhrajna minhu khadiran nukhriju minhu habbanmutarakiban wamina annakhli min talAAihaqinwanun daniyatun wajannatin min aAAnabinwazzaytoona warrummana mushtabihanwaghayra mutashabihin onthuroo ilathamarihi itha athmara wayanAAihi inna fee thalikumlaayatin liqawmin yu/minoon,
889,WajaAAaloo lillahi shurakaaaljinna wakhalaqahum wakharaqoo lahu baneena wabanatinbighayri AAilmin subhanahu wataAAala AAammayasifoon,
890,BadeeAAu assamawatiwal-ardi anna yakoonu lahu waladun walamtakun lahu sahibatun wakhalaqa kulla shay-in wahuwabikulli shay-in AAaleem,
891,Thalikumu Allahu rabbukum lailaha illa huwa khaliqu kulli shay-in faAAbudoohuwahuwa AAala kulli shay-in wakeel,
892,La tudrikuhu al-absaru wahuwayudriku al-absara wahuwa allateefu alkhabeer,
893,Qad jaakum basa-iru minrabbikum faman absara falinafsihi waman AAamiya faAAalayhawama ana AAalaykum bihafeeth,
894,Wakathalika nusarrifu al-ayatiwaliyaqooloo darasta walinubayyinahu liqawmin yaAAlamoon,
895,IttabiAA ma oohiya ilayka minrabbika la ilaha illa huwa waaAAridAAani almushrikeen,
896,Walaw shaa Allahu maashrakoo wama jaAAalnaka AAalayhim hafeethanwama anta AAalayhim biwakeel,
897,Wala tasubboo allatheenayadAAoona min dooni Allahi fayasubboo AllahaAAadwan bighayri AAilmin kathalika zayyanna likulliommatin AAamalahum thumma ila rabbihim marjiAAuhumfayunabbi-ohum bima kanoo yaAAmaloon,
898,Waaqsamoo billahi jahda aymanihimla-in jaat-hum ayatun layu/minunna biha qulinnama al-ayatu AAinda Allahi wamayushAAirukum annaha itha jaat layu/minoon,
899,Wanuqallibu af-idatahum waabsarahumkama lam yu/minoo bihi awwala marratin wanatharuhumfee tughyanihim yaAAmahoon,
900,Walaw annana nazzalnailayhimu almala-ikata wakallamahumu almawta wahasharnaAAalayhim kulla shay-in qubulan ma kanoo liyu/minooilla an yashaa Allahu walakinnaaktharahum yajhaloon,
901,Wakathalika jaAAalna likullinabiyyin AAaduwwan shayateena al-insi waljinni yooheebaAAduhum ila baAAdin zukhrufa alqawlighurooran walaw shaa rabbuka ma faAAaloohu fatharhumwama yaftaroon,
902,Walitasgha ilayhi af-idatuallatheena la yu/minoona bil-akhiratiwaliyardawhu waliyaqtarifoo ma hum muqtarifoon,
903,Afaghayra Allahi abtaghee hakamanwahuwa allathee anzala ilaykumu alkitaba mufassalanwallatheena ataynahumu alkitabayaAAlamoona annahu munazzalun min rabbika bilhaqqifala takoonanna mina almumtareen,
904,Watammat kalimatu rabbika sidqanwaAAadlan la mubaddila likalimatihi wahuwa assameeAAualAAaleem,
905,Wa-in tutiAA akthara man fee al-ardiyudillooka AAan sabeeli Allahi in yattabiAAoona illaaththanna wa-in hum illa yakhrusoon,
906,Inna rabbaka huwa aAAlamu man yadilluAAan sabeelihi wahuwa aAAlamu bilmuhtadeen,
907,Fakuloo mimma thukira ismuAllahi AAalayhi in kuntum bi-ayatihimu/mineen,
908,Wama lakum alla ta/kuloo mimmathukira ismu Allahi AAalayhi waqad fassalalakum ma harrama AAalaykum illa ma idturirtumilayhi wa-inna katheeran layudilloona bi-ahwa-ihimbighayri AAilmin inna rabbaka huwa aAAlamu bilmuAAtadeen,
909,Watharoo thahiraal-ithmi wabatinahu inna allatheena yaksiboonaal-ithma sayujzawna bima kanoo yaqtarifoon,
910,Wala ta/kuloo mimma lam yuthkariismu Allahi AAalayhi wa-innahu lafisqun wa-inna ashshayateenalayoohoona ila awliya-ihim liyujadilookumwa-in ataAAtumoohum innakum lamushrikoon,
911,Awa man kana maytan faahyaynahuwajaAAalna lahu nooran yamshee bihi fee annasikaman mathaluhu fee aththulumatilaysa bikharijin minha kathalika zuyyinalilkafireena ma kanoo yaAAmaloon,
912,Wakathalika jaAAalna feekulli qaryatin akabira mujrimeeha liyamkuroo feehawama yamkuroona illa bi-anfusihim wamayashAAuroon,
913,Wa-itha jaat-hum ayatunqaloo lan nu/mina hatta nu/ta mithlama ootiya rusulu Allahi Allahu aAAlamu haythuyajAAalu risalatahu sayuseebu allatheenaajramoo sagharun AAinda Allahi waAAathabunshadeedun bima kanoo yamkuroon,
914,Faman yuridi Allahu an yahdiyahuyashrah sadrahu lil-islami waman yurid an yudillahuyajAAal sadrahu dayyiqan harajan kaannamayassaAAAAadu fee assama-i kathalikayajAAalu Allahu arrijsa AAala allatheenala yu/minoon,
915,Wahatha siratu rabbikamustaqeeman qad fassalna al-ayatiliqawmin yaththakkaroon,
916,Lahum daru assalamiAAinda rabbihim wahuwa waliyyuhum bima kanooyaAAmaloon,
917,Wayawma yahshuruhum jameeAAan yamaAAshara aljinni qadi istakthartum mina al-insi waqalaawliyaohum mina al-insi rabbana istamtaAAa baAAdunabibaAAdin wabalaghna ajalana allatheeajjalta lana qala annaru mathwakumkhalideena feeha illa ma shaaAllahu inna rabbaka hakeemun AAaleem,
918,Wakathalika nuwallee baAAda aththalimeenabaAAdan bima kanoo yaksiboon,
919,Ya maAAshara aljinni wal-insialam ya/tikum rusulun minkum yaqussoona AAalaykum ayateewayunthiroonakum liqaa yawmikum hatha qalooshahidna AAala anfusina wagharrat-humu alhayatuaddunya washahidoo AAala anfusihim annahumkanoo kafireen,
920,Thalika an lam yakun rabbuka muhlikaalqura bithulmin waahluha ghafiloon,
921,Walikullin darajatun mimmaAAamiloo wama rabbuka bighafilin AAammayaAAmaloon,
922,Warabbuka alghaniyyu thoo arrahmatiin yasha/ yuthhibkum wayastakhlif min baAAdikum mayashao kama anshaakum min thurriyyati qawminakhareen,
923,Inna ma tooAAadoona laatinwama antum bimuAAjizeen,
924,Qul ya qawmi iAAmaloo AAalamakanatikum innee AAamilun fasawfa taAAlamoona mantakoonu lahu AAaqibatu addari innahu layuflihu aththalimoon,
925,WajaAAaloo lillahi mimma tharaamina alharthi wal-anAAami naseebanfaqaloo hatha lillahi bizaAAmihim wahathalishuraka-ina fama kana lishuraka-ihimfala yasilu ila Allahi wama kanalillahi fahuwa yasilu ila shuraka-ihimsaa ma yahkumoon,
926,Wakathalika zayyana likatheerin minaalmushrikeena qatla awladihim shurakaohumliyurdoohum waliyalbisoo AAalayhim deenahum walaw shaa Allahuma faAAaloohu fatharhum wama yaftaroon,
927,Waqaloo hathihi anAAamunwaharthun hijrun la yatAAamuhailla man nashao bizaAAmihim waanAAamun hurrimatthuhooruha waanAAamun la yathkuroonaisma Allahi AAalayha iftiraan AAalayhisayajzeehim bima kanoo yaftaroon,
928,Waqaloo ma fee butoonihathihi al-anAAami khalisatun lithukoorinawamuharramun AAala azwajina wa-inyakun maytatan fahum feehi shurakao sayajzeehim wasfahuminnahu hakeemun AAaleem,
929,Qad khasira allatheena qataloo awladahumsafahan bighayri AAilmin waharramoo ma razaqahumuAllahu iftiraan AAala Allahi qad dalloowama kanoo muhtadeen,
930,Wahuwa allathee anshaa jannatinmaAArooshatin waghayra maAArooshatin wannakhlawazzarAAa mukhtalifan okuluhu wazzaytoona warrummanamutashabihan waghayra mutashabihin kuloo minthamarihi itha athmara waatoo haqqahu yawma hasadihiwala tusrifoo innahu la yuhibbu almusrifeen,
931,Wamina al-anAAami hamoolatanwafarshan kuloo mimma razaqakumu Allahu walatattabiAAoo khutuwati ashshaytaniinnahu lakum AAaduwwun mubeen,
932,Thamaniyata azwajin mina adda/niithnayni wamina almaAAzi ithnayni qul aththakarayniharrama ami alonthayayni amma ishtamalat AAalayhiarhamu alonthayayni nabbi-oonee biAAilmin in kuntum sadiqeen,
933,Wamina al-ibili ithnayni wamina albaqariithnayni qul aththakarayni harramaami alonthayayni amma ishtamalat AAalayhi arhamualonthayayni am kuntum shuhadaa ith wassakumuAllahu bihatha faman athlamu mimmaniiftara AAala Allahi kathiban liyudillaannasa bighayri AAilmin inna Allaha layahdee alqawma aththalimeen,
934,Qul la ajidu feema oohiyailayya muharraman AAala taAAimin yatAAamuhuilla an yakoona maytatan aw daman masfoohan aw lahmakhinzeerin fa-innahu rijsun aw fisqan ohilla lighayri Allahibihi famani idturra ghayra baghin wala AAadinfa-inna rabbaka ghafoorun raheem,
935,WaAAala allatheena hadooharramna kulla thee thufurinwamina albaqari walghanami harramnaAAalayhim shuhoomahuma illa ma hamalatthuhooruhuma awi alhawayaaw ma ikhtalata biAAathmin thalikajazaynahum bibaghyihim wa-inna lasadiqoon,
936,Fa-in kaththabooka faqul rabbukum thoorahmatin wasiAAatin wala yuraddu ba/suhuAAani alqawmi almujrimeen,
937,Sayaqoolu allatheena ashrakoo law shaaAllahu ma ashrakna wala abaonawala harramna min shay-in kathalikakaththaba allatheena min qablihim hattathaqoo ba/sana qul hal AAindakum min AAilminfatukhrijoohu lana in tattabiAAoona illa aththannawa-in antum illa takhrusoon,
938,Qul falillahi alhujjatu albalighatufalaw shaa lahadakum ajmaAAeen,
939,Qul halumma shuhadaakumu allatheenayashhadoona anna Allaha harrama hatha fa-inshahidoo fala tashhad maAAahum wala tattabiAA ahwaaallatheena kaththaboo bi-ayatinawallatheena la yu/minoona bil-akhiratiwahum birabbihim yaAAdiloon,
940,Qul taAAalaw atlu ma harramarabbukum AAalaykum alla tushrikoo bihi shay-an wabilwalidayniihsanan wala taqtuloo awladakum minimlaqin nahnu narzuqukum wa-iyyahum walataqraboo alfawahisha ma thahara minhawama batana wala taqtuloo annafsaallatee harrama Allahu illa bilhaqqithalikum wassakum bihi laAAallakum taAAqiloon,
941,Wala taqraboo mala alyateemiilla billatee hiya ahsanu hattayablugha ashuddahu waawfoo alkayla walmeezana bilqistila nukallifu nafsan illa wusAAaha wa-ithaqultum faAAdiloo walaw kana tha qurbawabiAAahdi Allahi awfoo thalikum wassakumbihi laAAallakum tathakkaroon,
942,Waanna hatha sirateemustaqeeman fattabiAAoohu wala tattabiAAoo assubulafatafarraqa bikum AAan sabeelihi thalikum wassakumbihi laAAallakum tattaqoon,
943,Thumma atayna moosaalkitaba tamaman AAala allathee ahsanawatafseelan likulli shay-in wahudan warahmatanlaAAallahum biliqa-i rabbihim yu/minoon,
944,Wahatha kitabun anzalnahumubarakun fattabiAAoohu wattaqoolaAAallakum turhamoon,
945,An taqooloo innama onzila alkitabuAAala ta-ifatayni min qablina wa-in kunnaAAan dirasatihim laghafileen,
946,Aw taqooloo law anna onzila AAalaynaalkitabu lakunna ahda minhum faqad jaakumbayyinatun min rabbikum wahudan warahmatun faman athlamumimman kaththaba bi-ayati Allahi wasadafaAAanha sanajzee allatheena yasdifoona AAan ayatinasoo-a alAAathabi bima kanoo yasdifoon,
947,Hal yanthuroona illaan ta/tiyahumu almala-ikatu aw ya/tiya rabbuka aw ya/tiyabaAAdu ayati rabbika yawma ya/tee baAAduayati rabbika la yanfaAAu nafsan eemanuhalam takun amanat min qablu aw kasabat fee eemanihakhayran quli intathiroo inna muntathiroon,
948,Inna allatheena farraqoo deenahumwakanoo shiyaAAan lasta minhum fee shay-in innamaamruhum ila Allahi thumma yunabbi-ohum bimakanoo yafAAaloon,
949,Man jaa bilhasanatifalahu AAashru amthaliha waman jaa bissayyi-atifala yujza illa mithlaha wahum layuthlamoon,
950,Qul innanee hadanee rabbee ilasiratin mustaqeemin deenan qiyaman millata ibraheemahaneefan wama kana mina almushrikeen,
951,Qul inna salatee wanusukeewamahyaya wamamatee lillahi rabbialAAalameen,
952,La shareeka lahu wabithalikaomirtu waana awwalu almuslimeen,
953,Qul aghayra Allahi abghee rabbanwahuwa rabbu kulli shay-in wala taksibu kullu nafsin illaAAalayha wala taziru waziratun wizra okhrathumma ila rabbikum marjiAAukum fayunabbi-okum bimakuntum feehi takhtalifoon,
954,Wahuwa allathee jaAAalakum khala-ifaal-ardi warafaAAa baAAdakum fawqa baAAdindarajatin liyabluwakum fee ma atakuminna rabbaka sareeAAu alAAiqabi wa-innahu laghafoorun raheem,
955,Alif-lam-meem-sad,
956,Kitabun onzila ilayka falayakun fee sadrika harajun minhu litunthirabihi wathikra lilmu/mineen,
957,IttabiAAoo ma onzila ilaykum minrabbikum wala tattabiAAoo min doonihi awliyaaqaleelan ma tathakkaroon,
958,Wakam min qaryatin ahlaknahafajaaha ba/suna bayatan aw hum qa-iloon,
959,Fama kana daAAwahum ithjaahum ba/suna illa an qaloo innakunna thalimeen,
960,Falanas-alanna allatheena orsilailayhim walanas-alanna almursaleen,
961,Falanaqussanna AAalayhim biAAilmin wamakunna gha-ibeen,
962,Walwaznu yawma-ithini alhaqqufaman thaqulat mawazeenuhu faola-ika humu almuflihoon,
963,Waman khaffat mawazeenuhu faola-ikaallatheena khasiroo anfusahum bima kanoo bi-ayatinayathlimoon,
964,Walaqad makkannakum fee al-ardiwajaAAalna lakum feeha maAAayisha qaleelan matashkuroon,
